ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Loretta,Wesley,AUS,0,00:25:29,00:01:58,01:06:34,00:00:56,00:40:31,1,02:15:26
Kath,Atkin,NZL,0,00:23:03,00:01:58,01:08:03,00:01:06,00:42:38,2,02:16:48
Ann,Davidson,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,3,02:17:30
Judith,O'Shea,AUS,0,00:25:04,00:02:07,01:07:40,00:01:08,00:41:45,4,02:17:44
Marina,Fowell,NZL,0,00:24:14,00:01:52,01:06:53,00:01:13,00:44:17,5,02:18:29
Alison,Wiley,CAN,0,00:27:28,00:01:57,01:07:49,00:01:10,00:41:00,6,02:19:24
Narelle,Talbot,AUS,0,00:25:32,00:01:51,01:07:23,00:01:07,00:43:52,7,02:19:42
Jane,Yovich,AUS,0,00:27:25,00:01:51,01:07:29,00:01:10,00:42:29,8,02:20:23
Jackie,Smalec,CAN,0,00:25:38,00:02:07,01:06:53,00:01:29,00:44:26,9,02:20:32
Jennifer,Meyer (1964),USA,0,00:25:58,00:01:39,01:08:40,00:01:10,00:45:00,10,02:22:26
Jeannie,Fry,GBR,0,00:27:38,00:01:49,01:07:17,00:01:16,00:44:33,11,02:22:31
Elizabeth,Tennant,USA,0,00:28:04,00:01:58,01:07:00,00:01:14,00:44:23,12,02:22:39
Julie,Foster,AUS,0,00:27:39,00:02:14,01:07:16,00:01:14,00:44:21,13,02:22:42
Susan,Murray,AUS,0,00:27:19,00:02:02,01:07:16,00:01:09,00:46:01,14,02:23:47
Marion,Maxwell,NZL,0,00:29:04,00:02:36,01:08:59,00:01:21,00:43:25,15,02:25:23
Jeanette,Shelow-Macdougall,USA,0,00:25:51,00:02:07,01:08:03,00:01:21,00:48:12,16,02:25:33
Alicia,Caldwell,USA,0,00:27:42,00:02:13,01:07:07,00:01:14,00:48:13,17,02:26:28
Amanda,Richards,AUS,0,00:29:27,00:01:51,01:08:29,00:01:08,00:45:44,18,02:26:38
Kerry,Bailie,AUS,0,00:24:48,00:01:55,01:08:51,00:01:30,00:49:46,19,02:26:49
Ann,Pendred,GBR,0,00:28:10,00:02:04,01:10:26,00:01:04,00:45:15,20,02:26:59
Lisa,Ranson,USA,0,00:28:10,00:02:34,01:06:10,00:01:48,00:48:23,21,02:27:04
Libby,Henriksen,NZL,0,00:26:19,00:02:00,01:09:12,00:01:10,00:48:29,22,02:27:09
Wendy,Lockwood,GBR,0,00:25:47,00:01:52,01:13:25,00:01:23,00:44:47,23,02:27:12
Leanne,Macpherson,AUS,0,00:29:18,00:02:01,01:09:46,00:01:22,00:45:20,24,02:27:47
Maureen,Cummings,AUS,0,00:23:02,00:01:52,01:11:36,00:01:17,00:50:32,25,02:28:17
Nikki,Mantova,AUS,0,00:24:45,00:02:05,01:08:08,00:01:28,00:52:00,26,02:28:27
Almuth,Waechter,NZL,0,00:29:11,00:02:33,01:09:23,00:01:26,00:46:36,27,02:29:07
Annette,Sampson,AUS,0,00:29:02,00:02:32,01:09:08,00:01:41,00:46:53,28,02:29:13
Sarah,Blair,NZL,0,00:27:34,00:02:20,01:09:33,00:01:10,00:48:53,29,02:29:30
Sheryl,Des Jardines,NZL,0,00:27:19,00:02:28,01:09:30,00:01:46,00:48:43,30,02:29:45
Sue,Bankier,NZL,0,00:25:04,00:02:26,01:11:19,00:01:37,00:49:46,31,02:30:12
Kath,Blakey,GBR,0,00:27:41,00:02:02,01:10:54,00:01:22,00:49:40,32,02:31:37
Britta,Wiesmann,GER,0,00:25:26,00:02:09,01:11:20,00:01:22,00:51:50,33,02:32:07
Lynne,Hackett,AUS,0,00:25:56,00:01:53,01:12:53,00:01:07,00:50:40,34,02:32:29
Mary,Bussell,AUS,0,00:28:01,00:02:16,01:12:02,00:01:26,00:49:46,35,02:33:29
Susan,Campbell,NZL,0,00:29:16,00:02:38,01:12:20,00:01:34,00:48:41,36,02:34:27
Debi,Woodward,NZL,0,00:29:12,00:02:31,01:12:37,00:01:23,00:50:09,37,02:35:53
Adair,Craik,NZL,0,00:27:14,00:02:14,01:12:06,00:01:14,00:53:19,38,02:36:06
Deborah,Piercy,AUS,0,00:29:41,00:02:41,01:16:24,00:01:45,00:46:04,39,02:36:32
Karin,Thompson,SWE,0,00:27:36,00:02:11,01:11:20,00:01:49,00:54:04,40,02:36:59
Janet,Katz,USA,0,00:25:09,00:02:30,01:13:13,00:01:39,00:54:38,41,02:37:07
Carol,Bruce,AUS,0,00:28:12,00:02:02,01:14:33,00:01:45,00:51:20,42,02:37:52
Janet,Todd,USA,0,00:29:18,00:02:39,01:12:29,00:04:57,00:48:53,43,02:38:16
Chantal,Zambelli,FRA,0,00:30:06,00:02:12,01:11:33,00:01:29,00:53:24,44,02:38:42
Shaune,Wakeman,AUS,0,00:26:03,00:02:06,01:16:47,00:01:58,00:52:46,45,02:39:39
Margaret,Simms,AUS,0,00:27:49,00:02:43,01:15:28,00:01:36,00:52:17,46,02:39:52
Jody,Gilchrist,AUS,0,00:31:59,00:01:58,01:17:42,00:01:23,00:47:29,47,02:40:28
Deborah,Evers,GBR,0,00:29:52,00:02:36,01:13:11,00:01:21,00:53:37,48,02:40:36
Jenny,Motley,NZL,0,00:28:20,00:02:19,01:12:29,00:01:19,00:56:21,49,02:40:47
Pascale,Testevuide,TAH,0,00:29:31,00:02:24,01:11:59,00:01:26,00:56:06,50,02:41:25
Helen,Lindblom,SWE,0,00:34:54,00:02:55,01:14:09,00:01:53,00:48:03,51,02:41:54
Dee,Mccarthy,NZL,0,00:29:44,00:02:18,01:13:09,00:01:41,00:56:01,52,02:42:50
Patricia,Athey,NFK,0,00:31:18,00:02:26,01:11:40,00:01:39,00:56:02,53,02:43:04
Suzanne,Flannigan,CAN,0,00:31:27,00:02:33,01:14:45,00:01:44,00:54:15,54,02:44:41
Julianne,Quaine,AUS,0,00:34:29,00:02:53,01:12:01,00:01:55,00:53:31,55,02:44:48
Louise,Ibbotson,AUS,0,00:29:53,00:02:43,01:18:13,00:01:36,00:52:28,56,02:44:51
Maria,Dibb,CAN,0,00:31:25,00:02:26,01:20:40,00:01:19,00:49:12,57,02:45:02
Margery,Smith,AUS,0,00:29:06,00:02:33,01:18:52,00:02:05,00:53:10,58,02:45:45
Jane,Anderson,CAN,0,00:30:08,00:02:01,01:16:03,00:01:20,00:56:36,59,02:46:07
Connie,Parkinson,NZL,0,00:36:19,00:02:09,01:15:25,00:01:53,00:52:08,60,02:47:54
Norma,Lachance,CAN,0,00:29:49,00:02:38,01:16:14,00:01:58,00:58:40,61,02:49:19
Karen,O'Leary,RSA,0,00:30:12,00:03:18,01:18:41,00:02:04,00:55:16,62,02:49:30
Kathy,Kimber,USA,0,00:33:45,00:02:33,01:17:37,00:01:52,00:55:39,63,02:51:27
Leonie,Keilour,AUS,0,00:30:14,00:02:54,01:20:07,00:01:37,00:57:14,64,02:52:04
Natalie,Brianese,AUS,0,00:28:02,00:02:39,01:14:44,00:01:55,01:06:20,65,02:53:40
Sue,Rymer,AUS,0,00:31:34,00:02:34,01:17:22,00:01:55,01:01:18,66,02:54:42
Jill,Fisher,CAN,0,00:34:13,00:02:13,01:16:19,00:01:45,01:01:37,67,02:56:06
Judy,Lind,AUS,0,00:31:35,00:02:09,01:19:44,00:01:39,01:01:17,68,02:56:23
Dalene,Flynn,RSA,0,00:34:15,00:03:18,01:23:53,00:01:23,00:59:55,69,03:02:44
Roselyn,Gucul,AUS,0,00:34:20,00:02:58,01:23:40,00:02:05,01:14:52,70,03:17:53
Nicola,Debuse,AUS,0,00:37:17,00:04:52,01:34:43,00:03:23,01:07:23,71,03:27:37
