ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Sophie,Whitworth,GBR,1985,00:21:13,00:02:09,00:54:20,00:02:28,00:41:09,1,02:01:18
Bettina,Lange,GER,1988,00:19:06,00:02:09,00:56:08,00:02:29,00:41:53,2,02:01:46
Stephanie,Kieffer,CAN,1964,00:19:02,00:02:39,00:55:09,00:02:27,00:43:54,3,02:03:08
Shona,Girdwood,GBR,1976,00:22:19,00:02:28,00:54:14,00:02:36,00:42:49,4,02:04:26
Christine,Hemphill,AUS,1955,00:24:35,00:02:10,00:55:57,00:02:24,00:40:30,5,02:05:35
Steph,Popelar,USA,1951,00:24:30,00:02:23,00:55:32,00:02:29,00:40:43,6,02:05:35
Jennifer,Melville,USA,1950,00:23:49,00:02:28,00:55:07,00:02:48,00:43:10,7,02:07:24
Vicki,Wade,GBR,1984,00:22:18,00:02:17,00:56:32,00:02:46,00:43:40,8,02:07:32
Rachel,Bown,GBR,1973,00:24:27,00:02:36,00:57:52,00:02:35,00:42:03,9,02:09:30
Tracy,Hogan,USA,1946,00:25:45,00:02:28,00:54:55,00:02:54,00:44:30,10,02:10:30
Anna,Barlett,GBR,1972,00:24:12,00:02:35,00:59:30,00:02:43,00:41:36,11,02:10:35
Gabriella,Benko,HUN,1927,00:24:08,00:03:09,01:00:02,00:02:43,00:40:37,12,02:10:39
Jacqueline,O'Connor,CAN,1966,00:23:27,00:03:10,00:56:47,00:03:26,00:45:51,13,02:12:39
Lisa,Sandusky,USA,1952,00:27:20,00:02:28,00:56:21,00:02:41,00:44:06,14,02:12:57
Lorraine,Barry,RSA,1939,00:26:30,00:02:58,01:00:17,00:03:07,00:40:14,15,02:13:03
Aurora,Leon,MEX,1935,00:24:10,00:02:37,01:02:10,00:02:55,00:41:42,16,02:13:33
Sandra,Fuchs,GER,1986,00:25:24,00:02:40,00:57:09,00:02:59,00:45:46,17,02:14:00
Belinda,Ward,AUS,1957,00:27:21,00:02:44,00:56:36,00:02:59,00:44:37,18,02:14:19
Andrea,Elvines,NZL,1936,00:23:45,00:02:28,00:58:54,00:02:56,00:47:01,19,02:15:04
Stephanie,Haner,USA,1945,00:27:19,00:02:28,00:57:57,00:02:59,00:44:49,20,02:15:30
Sarah,Larkam,GBR,1978,00:24:23,00:03:14,01:01:27,00:03:02,00:44:26,21,02:16:33
Hilary,Jenkinson,IRL,1930,00:23:49,00:02:23,01:00:51,00:03:04,00:46:27,22,02:16:34
Leanne,Wakelin,NZL,1938,00:24:28,00:02:54,00:58:42,00:03:07,00:48:21,23,02:17:31
Kathryn,Flodquist,USA,1944,00:25:59,00:03:03,00:57:57,00:03:34,00:47:33,24,02:18:05
Lajuan,Kelley,USA,1947,00:25:24,00:02:59,00:59:58,00:03:26,00:46:41,25,02:18:27
Gayle,Young,AUS,1959,00:27:53,00:02:48,01:00:52,00:03:03,00:45:32,26,02:20:08
Marusa,Mason,RSA,1942,00:24:20,00:02:33,01:04:00,00:03:15,00:47:29,27,02:21:37
Justine,Reston,GBR,1981,00:24:55,00:03:22,01:00:24,00:03:48,00:49:10,28,02:21:38
Susana,Roman Bernet,ESP,1969,00:26:41,00:03:22,01:02:10,00:03:41,00:45:53,29,02:21:47
Patricia,Basset,FRA,1970,00:24:47,00:02:32,01:01:09,00:03:26,00:50:53,30,02:22:47
