ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Matt,Molloy,IRL,0,00:47:45,00:02:21,05:02:40,00:01:48,03:08:47,1,09:03:21
Koen,Vanderbeke,BEL,0,00:53:49,00:01:55,05:03:14,00:01:04,03:04:00,2,09:04:00
Arnaud,Selukov,FRA,0,00:53:49,00:02:01,04:49:17,00:01:21,03:18:01,3,09:04:27
Gosse,Beerda,NED,0,00:56:00,00:02:27,04:50:24,00:01:19,03:16:44,4,09:06:51
Manuel,Kollorz,GER,0,00:57:10,00:01:55,04:57:43,00:01:22,03:16:36,5,09:14:44
Michael,Schroers,GER,0,01:00:28,00:02:08,05:03:59,00:01:40,03:16:58,6,09:25:12
Jörg,Petersohn,GER,0,01:00:59,00:01:53,04:58:36,00:02:18,03:22:54,7,09:26:40
Gary,Fegan,GBR,0,01:00:10,00:03:08,05:06:20,00:01:57,03:16:24,8,09:28:00
Lars,Apitz,GER,0,00:53:41,00:02:43,04:56:32,00:01:58,03:35:20,9,09:30:13
Achim,Groenhagen,GER,0,01:13:10,00:03:18,04:48:28,00:01:02,03:24:45,10,09:30:42
Ulf,Bartels,GER,0,00:50:47,00:01:58,05:11:19,00:01:30,03:28:31,11,09:34:04
Jürgen,Hanshans,GER,0,01:01:49,00:02:33,05:07:01,00:02:00,03:22:41,12,09:36:03
Werner,Steiner,AUT,0,01:05:04,00:02:23,05:10:08,00:01:30,03:17:28,13,09:36:31
Thorsten,Pütz,GER,0,01:06:38,00:02:32,05:04:52,00:01:23,03:22:07,14,09:37:32
Matthias,Schüler,GER,0,00:53:42,00:02:00,05:06:19,00:01:30,03:34:49,15,09:38:18
Steven,Lord,GBR,0,00:47:31,00:02:08,05:00:16,00:01:33,03:49:44,16,09:41:11
Christian,Ebner,GER,0,01:05:28,00:02:36,05:05:19,00:01:41,03:26:38,17,09:41:40
Barry,Dooper,NED,0,00:53:00,00:02:36,05:08:20,00:02:01,03:37:17,18,09:43:14
Alexander,Murr,GER,0,01:05:07,00:03:02,05:18:03,00:02:01,03:17:03,19,09:45:16
Dirk,Müller,GER,0,01:01:54,00:02:38,05:15:51,00:01:37,03:25:08,20,09:47:08
Eusebio,Paradinas Mombiela,ESP,0,01:07:56,00:03:00,05:16:01,00:02:39,03:19:11,21,09:48:45
Olav,Niedieck,GER,0,01:02:57,00:02:13,04:56:16,00:01:36,03:48:08,22,09:51:08
Frank,Vosswinkel,GER,0,01:06:12,00:04:21,05:18:33,00:03:27,03:19:08,23,09:51:41
Paul,Deen,GBR,0,01:04:38,00:02:36,05:20:22,00:01:46,03:26:11,24,09:55:32
Frank,Haller,GER,0,00:54:14,00:05:04,05:19:22,00:01:43,03:36:48,25,09:57:09
Stephane,Vandamme,BEL,0,01:04:20,00:02:29,05:30:15,00:01:30,03:18:51,26,09:57:20
Mathis,Bode,GER,0,01:10:08,00:02:43,05:25:39,00:03:38,03:18:35,27,10:00:41
Adam,Bardsley,GBR,0,01:04:11,00:03:27,05:18:59,00:02:01,03:32:05,28,10:00:42
Klaus,Köstler,GER,0,01:02:53,00:03:45,05:12:32,00:02:49,03:39:53,29,10:01:50
Franz,Taferner,AUT,0,01:00:26,00:02:40,05:07:22,00:02:42,03:50:48,30,10:03:56
Robert,Schwencker,GER,0,01:20:54,00:03:32,05:09:01,00:02:23,03:28:52,31,10:04:41
Uwe,Sauer,GER,0,00:50:22,00:02:08,04:58:56,00:03:24,04:10:18,32,10:05:06
Dirk,Wolf,GER,0,01:08:14,00:06:40,05:32:14,00:04:12,03:14:13,33,10:05:31
Andreas,Römhild,GER,0,01:06:27,00:03:18,05:20:08,00:01:28,03:34:12,34,10:05:32
Francois,Le Crom,FRA,0,01:13:07,00:03:55,05:18:09,00:02:40,03:27:47,35,10:05:35
Oliver,Nass,GER,0,01:08:22,00:04:30,05:07:00,00:02:57,03:42:58,36,10:05:45
Piotr,Laugsch,GER,0,00:53:45,00:02:07,05:33:39,00:03:15,03:33:01,37,10:05:45
Markus,Brautsch,GER,0,01:04:54,00:02:07,05:22:38,00:01:25,03:35:30,38,10:06:33
