ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Stephen,Mavin,GBR,0,00:09:03,00:02:32,00:30:39,00:01:41,00:21:03,1,01:04:57
Tony,Weed,GBR,0,00:10:08,00:02:16,00:29:48,00:01:49,00:21:05,2,01:05:05
Toby,Matthewson,GBR,0,00:10:55,00:02:57,00:30:27,00:02:06,00:18:55,3,01:05:19
Paul,James,GBR,0,00:10:33,00:02:24,00:29:49,00:01:51,00:20:51,4,01:05:26
David,Mcdougall,GBR,0,00:10:43,00:02:21,00:30:14,00:01:53,00:20:54,5,01:06:04
Stuart,Archer,GBR,0,00:10:50,00:02:19,00:31:07,00:01:52,00:20:12,6,01:06:20
Richard,Hamilton,GBR,0,00:12:40,00:02:28,00:29:36,00:02:01,00:20:28,7,01:07:10
Paul,Dunne,IRL,0,00:12:56,00:02:24,00:29:32,00:02:08,00:22:03,8,01:09:03
Gareth,Mccormack,IRL,0,00:13:36,00:02:15,00:31:06,00:01:48,00:20:26,9,01:09:09
Matthew,Gallop,GBR,0,00:10:05,00:02:27,00:33:45,00:02:08,00:21:08,10,01:09:30
Victor,Thompson,IRL,0,00:11:45,00:02:37,00:32:04,00:02:09,00:21:27,11,01:10:00
Ashley,Howes,GBR,0,00:12:42,00:02:36,00:33:05,00:01:53,00:20:23,12,01:10:38
Andrew,Shaw,GBR,0,00:12:50,00:02:30,00:32:30,00:01:52,00:21:52,13,01:11:32
Daniel,Powell,GBR,0,00:12:00,00:02:28,00:31:55,00:02:11,00:23:23,14,01:11:55
Sean,Barry,IRL,0,00:14:33,00:02:59,00:32:24,00:02:31,00:19:51,15,01:12:17
Robbie,Macnab,GBR,0,00:10:45,00:02:46,00:32:51,00:02:09,00:23:46,16,01:12:17
Adrian,Wyatt,GBR,0,00:12:52,00:02:56,00:32:21,00:02:21,00:22:08,17,01:12:36
Dermot,Hickey,IRL,0,00:12:01,00:02:30,00:34:10,00:02:32,00:21:56,18,01:13:08
Gerry,Frewin,GBR,0,00:13:06,00:03:10,00:34:28,00:02:01,00:20:27,19,01:13:11
Michael,Murphy,IRL,0,00:15:30,00:02:40,00:32:51,00:01:57,00:20:17,20,01:13:13
David,Tierney,GBR,0,00:13:06,00:02:56,00:32:59,00:02:09,00:22:07,21,01:13:14
Paul,Mcgirr,IRL,0,00:14:18,00:02:49,00:33:26,00:01:55,00:21:38,22,01:14:06
Angus,Beaumont,GBR,0,00:15:16,00:03:01,00:32:16,00:01:58,00:21:37,23,01:14:06
Mark,Quinn,IRL,0,00:12:48,00:02:42,00:34:10,00:01:58,00:23:00,24,01:14:36
Scott,Curley,GBR,0,00:14:56,00:02:33,00:33:07,00:02:02,00:22:01,25,01:14:38
Eoghan,Mooney,IRL,0,00:12:39,00:03:10,00:33:59,00:02:14,00:23:00,26,01:15:03
Dermot,Duffy,IRL,0,00:14:26,00:02:33,00:33:38,00:02:07,00:22:50,27,01:15:33
Pauric,Kelly,IRL,0,00:14:41,00:02:38,00:33:58,00:02:16,00:22:38,28,01:16:11
Karl ,Mccann,IRL,0,00:13:23,00:03:10,00:34:06,00:02:20,00:23:37,29,01:16:34
Jack,Olden,IRL,0,00:11:59,00:02:53,00:32:54,00:02:29,00:27:02,30,01:17:16
David,Osborne,IRL,0,00:18:06,00:02:21,00:33:28,00:01:55,00:21:41,31,01:17:33
Dave,Martin,IRL,0,00:14:39,00:02:55,00:33:52,00:02:24,00:25:02,32,01:18:51
Niall,Heffernan,IRL,0,00:14:52,00:02:49,00:36:34,00:02:19,00:22:36,33,01:19:08
Gordon,Brett,IRL,0,00:16:19,00:03:08,00:35:47,00:02:26,00:22:40,34,01:20:19
Aaron,Nulty,IRL,0,00:14:25,00:03:07,00:36:41,00:02:21,00:24:27,35,01:21:00
Liam,Byrne,IRL,0,00:20:38,00:02:55,00:35:34,00:02:16,00:21:37,36,01:22:59
Stuart,Curtis,IRL,0,00:13:48,00:03:33,00:37:48,00:02:39,00:26:37,37,01:24:23
Kenneth,Collins,IRL,0,00:14:58,00:03:06,00:37:50,00:02:37,00:27:19,38,01:25:49
David,O'Prey,IRL,0,00:15:31,00:03:36,00:38:20,00:02:24,00:28:48,39,01:28:38
