ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Mark,Couldwell,GBR,0,00:08:46,00:00:00,00:56:31,00:00:00,00:33:40,1,01:38:57
Mark,Harms,USA,0,00:09:10,00:00:00,00:55:55,00:00:00,00:34:44,2,01:39:50
Kevin,Beatty,CAN,0,00:08:33,00:00:00,00:58:39,00:00:00,00:32:39,3,01:39:51
Rj,Ross,CAN,0,00:08:44,00:00:00,00:57:36,00:00:00,00:33:42,4,01:40:02
Julian,Hatcher,GBR,0,00:08:28,00:00:00,00:57:47,00:00:00,00:34:04,5,01:40:21
Phillippe,Kozub,USA,0,00:08:54,00:00:00,00:56:23,00:00:00,00:36:01,6,01:41:20
Steve,Johnson,USA,0,00:09:25,00:00:00,00:57:41,00:00:00,00:34:20,7,01:41:26
Chris,Stuart,GBR,0,00:09:19,00:00:00,00:55:57,00:00:00,00:36:24,8,01:41:39
Matt,Newman,GBR,0,00:08:53,00:00:00,00:57:20,00:00:00,00:35:53,9,01:42:06
Chris,Ganter,USA,0,00:08:55,00:00:00,00:57:08,00:00:00,00:36:08,10,01:42:12
Stephen,Taylor,USA,0,00:09:01,00:00:00,00:58:06,00:00:00,00:35:47,11,01:42:54
David,Clarke,CAN,0,00:08:50,00:00:00,00:58:03,00:00:00,00:36:13,12,01:43:05
Paul,Savage,GBR,0,00:09:18,00:00:00,00:58:05,00:00:00,00:36:03,13,01:43:26
Karl,Free,GBR,0,00:09:20,00:00:00,00:57:45,00:00:00,00:36:25,14,01:43:31
Patrick,Baldwin,USA,0,00:09:27,00:00:00,00:58:48,00:00:00,00:35:23,15,01:43:39
Dale,Grassby,GBR,0,00:09:36,00:00:00,01:01:02,00:00:00,00:33:02,16,01:43:41
Michael,Davidson,RSA,0,00:08:45,00:00:00,01:00:05,00:00:00,00:34:52,17,01:43:43
John,Madden,USA,0,00:07:47,00:00:00,00:59:09,00:00:00,00:36:52,18,01:43:48
Grant,Tidbury,AUS,0,00:09:27,00:00:00,00:56:47,00:00:00,00:38:05,19,01:44:21
Greg,Wirth,USA,0,00:09:00,00:00:00,01:00:20,00:00:00,00:35:02,20,01:44:22
Curtis,Earl,CAN,0,00:09:37,00:00:00,00:56:59,00:00:00,00:37:58,21,01:44:34
Donald,Patterson,NZL,0,00:09:07,00:00:00,00:58:09,00:00:00,00:37:44,22,01:45:01
Cam,Elliot,AUS,0,00:09:23,00:00:00,00:57:36,00:00:00,00:38:17,23,01:45:16
Brad,Dalrymple,AUS,0,00:09:22,00:00:00,00:59:09,00:00:00,00:36:53,24,01:45:23
Matt,Pateman,GBR,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,25,01:45:35
Kirk,Framke,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,26,01:45:46
Jared,Spier,CAN,0,00:09:15,00:00:00,00:56:53,00:00:00,00:39:50,27,01:45:58
Tomas,Salas,MEX,0,00:08:52,00:00:00,00:59:58,00:00:00,00:37:36,28,01:46:26
David,Williams,AUS,0,00:09:19,00:00:00,00:57:56,00:00:00,00:39:17,29,01:46:32
Shawn,St. Sauveur,USA,0,00:08:48,00:00:00,01:02:38,00:00:00,00:35:21,30,01:46:47
Carlos,Vicencio,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,31,01:47:00
Jay,Macdonald,CAN,0,00:08:50,00:00:00,01:04:59,00:00:00,00:33:24,32,01:47:14
Stephen,Lewis,GBR,0,00:09:31,00:00:00,00:59:18,00:00:00,00:38:47,33,01:47:37
Mark,Yeoman,GBR,0,00:09:28,00:00:00,01:00:22,00:00:00,00:37:46,34,01:47:37
Shaun,Kuzio,CAN,0,00:09:48,00:00:00,00:59:46,00:00:00,00:38:29,35,01:48:05
Jimmy,Mcfadyen,GBR,0,00:09:09,00:00:00,01:00:29,00:00:00,00:38:27,36,01:48:06
Niall,Collins,IRL,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,37,01:48:07
Matt,Haggarty,USA,0,00:09:57,00:00:00,00:58:43,00:00:00,00:39:28,38,01:48:07
David,Banbury,CAN,0,00:09:13,00:00:00,01:01:44,00:00:00,00:37:23,39,01:48:20
Tony,Thornton,AUS,0,00:09:30,00:00:00,01:00:21,00:00:00,00:38:35,40,01:48:26
Brett,Archbold,AUS,0,00:10:03,00:00:00,00:59:05,00:00:00,00:39:22,41,01:48:30
David,Gomez,MEX,0,00:09:26,00:00:00,00:59:49,00:00:00,00:39:21,42,01:48:36
Joe,Wessel,CAN,0,00:09:41,00:00:00,00:59:49,00:00:00,00:39:21,43,01:48:52
Philip,King,NZL,0,00:09:48,00:00:00,00:59:20,00:00:00,00:39:46,44,01:48:54
Tim,Guille,AUS,0,00:09:24,00:00:00,01:02:31,00:00:00,00:37:08,45,01:49:03
Zachary,Staszak,USA,0,00:09:55,00:00:00,00:59:38,00:00:00,00:39:46,46,01:49:19
Moetai,Richmond,TAH,0,00:10:16,00:00:00,00:59:34,00:00:00,00:40:09,47,01:49:59
Richard,Dando,GBR,0,00:09:39,00:00:00,01:01:37,00:00:00,00:38:59,48,01:50:15
Nick,Slim,GBR,0,00:09:33,00:00:00,00:59:34,00:00:00,00:41:13,49,01:50:20
Raul,Aguayo,MEX,0,00:09:31,00:00:00,01:01:47,00:00:00,00:39:04,50,01:50:22
Matthew,West,USA,0,00:09:27,00:00:00,01:04:06,00:00:00,00:37:08,51,01:50:40
Manuel,Lozano,MEX,0,00:09:34,00:00:00,01:00:06,00:00:00,00:41:04,52,01:50:44
David,Hewson,CAN,0,00:09:27,00:00:00,01:04:07,00:00:00,00:37:23,53,01:50:57
Jerry,Greatorex,GBR,0,00:09:53,00:00:00,00:59:26,00:00:00,00:41:38,54,01:50:57
Vladimir,Savic,SRB,0,00:09:14,00:00:00,01:02:32,00:00:00,00:39:46,55,01:51:32
Noel,Miles,GBR,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,56,01:51:38
Oscar,Espinoza,MEX,0,00:09:47,00:00:00,01:01:59,00:00:00,00:40:18,57,01:52:04
Travis,Eltom,CAN,0,00:10:05,00:00:00,01:02:39,00:00:00,00:39:46,58,01:52:30
Steve,Good,CAN,0,00:10:09,00:00:00,01:01:03,00:00:00,00:41:33,59,01:52:46
Mark,Quinn,AUS,0,00:10:01,00:00:00,01:05:09,00:00:00,00:39:06,60,01:54:16
James,Billing,AUS,0,00:09:58,00:00:00,01:04:02,00:00:00,00:40:20,61,01:54:22
Enrique,Ramirez,MEX,0,00:09:20,00:00:00,01:05:43,00:00:00,00:39:22,62,01:54:25
Dessie,Duffy,IRL,0,00:09:56,00:00:00,01:05:24,00:00:00,00:39:06,63,01:54:27
Peter,Volkes,CAN,0,00:10:09,00:00:00,01:04:05,00:00:00,00:40:31,64,01:54:46
Marco,Aires,POR,0,00:09:39,00:00:00,01:04:23,00:00:00,00:41:07,65,01:55:09
Steve,Forst,CAN,0,00:09:44,00:00:00,01:05:33,00:00:00,00:39:54,66,01:55:11
Kevin,Eng,CAN,0,00:10:32,00:00:00,01:03:47,00:00:00,00:40:57,67,01:55:16
Felipe,Trejo,MEX,0,00:09:10,00:00:00,01:06:11,00:00:00,00:40:33,68,01:55:53
Tomas,González,MEX,0,00:09:33,00:00:00,01:02:49,00:00:00,00:43:33,69,01:55:55
David,Williams (1976),USA,0,00:10:06,00:00:00,01:04:09,00:00:00,00:41:52,70,01:56:08
