ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Michael,Prince,AUS,1211,00:10:15,00:02:57,00:31:04,00:02:30,00:16:45,1,01:03:33
Scott ,Mcgregor,NZL,1187,00:11:39,00:03:03,00:30:27,00:02:29,00:17:47,2,01:05:28
Paul,Ryman,GBR,1236,00:11:15,00:02:59,00:31:45,00:02:39,00:16:57,3,01:05:36
Lars,Nielsen,DEN,1226,00:11:00,00:03:41,00:30:48,00:02:49,00:18:04,4,01:06:25
Tim,Dornom,AUS,1199,00:10:46,00:03:22,00:31:54,00:02:46,00:18:00,5,01:06:50
Dane,Holt,AUS,1203,00:10:21,00:03:26,00:32:45,00:02:47,00:18:45,6,01:08:07
Matthieu,Herbet,CAN,1217,00:11:10,00:03:25,00:32:45,00:02:54,00:17:55,7,01:08:12
Richard,Talbot,GBR,1238,00:11:19,00:03:14,00:32:10,00:02:47,00:18:55,8,01:08:27
Adam,Chadburn,AUS,1195,00:10:40,00:03:20,00:32:52,00:02:49,00:18:54,9,01:08:40
Quentin,Fogarty,NZL,1178,00:11:43,00:03:26,00:32:28,00:02:49,00:18:14,10,01:08:43
Nigel,Burgess,NZL,1174,00:13:16,00:03:20,00:32:17,00:02:42,00:17:36,11,01:09:14
Geoff,Twinning,GBR,1239,00:10:05,00:03:26,00:33:32,00:03:11,00:19:18,12,01:09:34
Richard,Campbell,NZL,1175,00:10:56,00:03:31,00:32:45,00:03:11,00:19:26,13,01:09:51
Ben,Chidgey,NZL,1176,00:12:10,00:02:57,00:34:12,00:02:38,00:17:57,14,01:09:56
Rob,Parry,GBR,1235,00:13:02,00:03:16,00:31:55,00:02:42,00:19:24,15,01:10:21
Wayne,Theobald,NZL,1189,00:12:40,00:03:26,00:32:09,00:02:59,00:19:30,16,01:10:48
Steven,Anyon,GBR,1228,00:12:57,00:03:07,00:32:45,00:02:49,00:19:16,17,01:10:57
Scott,Mcdonald,AUS,1207,00:11:43,00:03:45,00:32:52,00:03:04,00:19:58,18,01:11:26
Richard,Kingsford,NZL,1184,00:11:55,00:03:25,00:34:44,00:03:03,00:18:19,19,01:11:27
Tom,Morwood,AUS,1209,00:12:38,00:03:14,00:33:39,00:02:49,00:19:22,20,01:11:47
Andrew,Young,AUS,1213,00:12:18,00:03:42,00:33:28,00:02:58,00:19:21,21,01:11:49
Nicholas,Dias,GBR,1230,00:13:38,00:03:26,00:33:06,00:02:55,00:18:49,22,01:11:56
John,Brame,GBR,1229,00:11:40,00:03:24,00:34:29,00:02:48,00:19:34,23,01:11:58
Joshua,Henry,AUS,1202,00:11:06,00:03:41,00:33:51,00:03:28,00:19:53,24,01:12:01
Rodrigo,Gomez Cuentas,MEX,1243,00:12:04,00:03:24,00:33:53,00:02:55,00:19:55,25,01:12:14
Dan,Falconar,GBR,1232,00:15:17,00:03:29,00:32:30,00:02:52,00:18:19,26,01:12:28
Bruno Do Val,Oliveira,BRA,1215,00:12:13,00:03:37,00:34:21,00:03:06,00:19:20,27,01:12:39
Phillip,Standen,GBR,1237,00:10:58,00:03:55,00:33:43,00:03:05,00:21:11,28,01:12:54
Patrick,Kong,CAN,1218,00:13:16,00:03:54,00:35:16,00:02:57,00:17:45,29,01:13:09
Paul,Fowler,AUS,1201,00:12:44,00:03:17,00:34:11,00:03:06,00:19:58,30,01:13:17
Gareth,Wright,NZL,1191,00:12:11,00:03:38,00:33:03,00:03:17,00:21:12,31,01:13:24
Travis,Moore,AUS,1208,00:14:20,00:03:41,00:33:37,00:02:55,00:18:50,32,01:13:26
Dave,Johnson,NZL,1183,00:13:07,00:03:13,00:35:15,00:03:01,00:19:02,33,01:13:41
Gabriel,Parker,AUS,1210,00:13:03,00:03:12,00:34:22,00:02:55,00:20:19,34,01:13:54
Glen,Martin,NZL,1186,00:12:59,00:03:40,00:34:06,00:03:09,00:19:59,35,01:13:56
Patrick,Dall,AUS,1197,00:12:33,00:03:49,00:33:50,00:03:19,00:20:28,36,01:14:01
Shannon,Dooland,AUS,1198,00:13:12,00:03:28,00:33:46,00:03:04,00:20:36,37,01:14:08
Kris,Watkins,NZL,1190,00:12:17,00:03:45,00:34:06,00:02:58,00:21:16,38,01:14:25
Rob,Grummitt,GBR,1233,00:12:58,00:03:38,00:33:49,00:03:03,00:21:03,39,01:14:34
Andrew,Vendrasco,CAN,1223,00:13:23,00:03:43,00:34:12,00:03:03,00:20:24,40,01:14:48
Jorge Arturo,Gutierrez Garza,MEX,1244,00:10:15,00:03:38,00:36:20,00:03:13,00:21:25,41,01:14:53
Corey,Marshall,CAN,1221,00:15:34,00:03:26,00:33:40,00:02:49,00:19:31,42,01:15:04
Clint,Kayll,AUS,1204,00:13:08,00:03:37,00:35:22,00:03:11,00:20:05,43,01:15:26
Stan,Lorenzo,CAN,1220,00:13:30,00:03:41,00:35:40,00:02:59,00:19:54,44,01:15:47
Daniel,Longhurst,GBR,1234,00:13:20,00:03:28,00:35:41,00:02:55,00:20:28,45,01:15:54
Anthony,Maher,NZL,1185,00:13:44,00:03:51,00:36:37,00:03:04,00:18:42,46,01:16:00
Stephen,Dransfield,GBR,1231,00:14:24,00:03:47,00:36:06,00:02:54,00:19:09,47,01:16:22
Nour,Tarraf,EGY,1227,00:12:07,00:03:36,00:34:29,00:04:50,00:21:19,48,01:16:22
Bernie,Hanratty,NZL,1181,00:12:09,00:04:19,00:34:44,00:03:13,00:22:18,49,01:16:45
Joel,Laflamme,CAN,1219,00:14:16,00:03:38,00:36:27,00:03:08,00:20:03,50,01:17:34
Isaac,Box,AUS,1194,00:14:44,00:03:50,00:36:35,00:03:08,00:19:17,51,01:17:36
Denwin,Hanvey,NZL,1182,00:12:13,00:04:09,00:37:13,00:03:01,00:21:33,52,01:18:11
David,Millington,NZL,1188,00:13:30,00:03:40,00:36:09,00:03:04,00:21:52,53,01:18:17
Laurence,Gulliver,NZL,1180,00:13:23,00:04:01,00:36:31,00:03:29,00:21:06,54,01:18:32
Simon,Lyell,AUS,1205,00:15:08,00:03:45,00:36:48,00:02:57,00:20:01,55,01:18:42
David,Murphy,IRL,1240,00:15:03,00:03:42,00:35:47,00:03:26,00:21:12,56,01:19:12
Phillip,Cornege,NZL,1177,00:16:07,00:03:44,00:35:49,00:03:00,00:20:33,57,01:19:15
Jaime Arturo,Weichsel Upton,MEX,1249,00:16:15,00:03:50,00:35:51,00:03:14,00:21:05,58,01:20:18
Guillermo,Hernandez Soria,MEX,1245,00:16:58,00:03:42,00:37:00,00:03:05,00:19:32,59,01:20:19
Scott,Mahony,AUS,1206,00:13:40,00:03:51,00:37:42,00:03:32,00:21:44,60,01:20:31
Jose Antonio,Martinez Velasco,MEX,1246,00:13:09,00:03:55,00:38:15,00:03:34,00:21:38,61,01:20:33
