ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Kelly,Dippold,USA,4669,00:26:24,00:03:38,01:12:43,00:03:32,00:42:12,1,02:28:31
Caroline,Whittaker,GBR,4716,00:26:22,00:03:32,01:16:23,00:03:31,00:41:11,2,02:31:01
Janet,Ferguson,AUS,4679,00:31:09,00:03:29,01:13:04,00:03:11,00:40:54,3,02:31:49
Sue,Bankier,NZL,4640,00:26:21,00:03:43,01:14:43,00:03:24,00:45:24,4,02:33:38
Josie,Sinclair,NZL,4656,00:26:57,00:03:38,01:14:48,00:03:18,00:46:34,5,02:35:17
Margaret,Ritchie,CAN,4702,00:30:30,00:03:26,01:15:08,00:03:11,00:43:26,6,02:35:45
Eileen,Searle,NZL,4654,00:33:35,00:04:12,01:15:18,00:03:57,00:43:47,7,02:40:52
Libby,Henriksen,NZL,4646,00:30:17,00:03:48,01:15:37,00:03:28,00:48:56,8,02:42:08
Ellen,Hart,USA,4671,00:33:56,00:05:50,01:18:05,00:04:08,00:40:32,9,02:42:32
Judyann,Cummings,USA,4668,00:31:32,00:04:38,01:16:24,00:04:10,00:46:14,10,02:43:00
Alicia,Caldwell,USA,4667,00:33:06,00:03:59,01:16:22,00:03:51,00:46:23,11,02:43:44
Angela,Davie,AUS,4677,00:30:26,00:04:07,01:17:41,00:03:37,00:48:20,12,02:44:14
Catherine,Frye,USA,4670,00:27:44,00:04:26,01:17:18,00:04:18,00:50:30,13,02:44:17
Catherine,Grangeon,FRA,4703,00:27:42,00:04:37,01:20:49,00:03:43,00:47:30,14,02:44:26
Christine,Loch,CAN,4693,00:33:06,00:04:10,01:17:28,00:03:56,00:45:54,15,02:44:37
Barbara,Kutschbach,AUT,4720,00:27:42,00:03:56,01:20:34,00:03:34,00:50:31,16,02:46:19
Dianne,Hier,GBR,4707,00:32:57,00:03:47,01:22:57,00:03:51,00:43:24,17,02:46:59
Susan,Murray,AUS,4685,00:34:32,00:04:09,01:17:15,00:03:50,00:47:19,18,02:47:07
Jane,Powell,NZL,4652,00:35:12,00:04:19,01:18:41,00:03:57,00:45:05,19,02:47:16
Caroline,Kavanagh,USA,4672,00:33:37,00:04:26,01:15:47,00:03:32,00:50:36,20,02:48:02
