ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Reto,Schawalder,SUI,0,00:20:36,00:02:57,01:10:19,00:02:06,00:34:25,1,02:10:24
Rob,Van Zanten,NED,0,00:22:29,00:03:19,01:12:19,00:01:58,00:31:40,2,02:11:44
Anatolijs,Levsa,LAT,0,00:22:26,00:02:55,01:12:56,00:01:48,00:31:53,3,02:11:58
Steve,Pyle,USA,0,00:23:18,00:03:15,01:09:07,00:02:09,00:34:22,4,02:12:10
Daniel,Nolan,USA,0,00:23:48,00:03:13,01:11:19,00:02:01,00:33:49,5,02:14:09
Gianfranco,Coppa,ITA,0,00:22:49,00:03:08,01:14:56,00:01:51,00:32:18,6,02:15:01
Leyshon,Williams,GBR,0,00:22:06,00:02:52,01:15:01,00:01:44,00:34:12,7,02:15:54
Geraldo,Silva,BRA,0,00:22:03,00:03:02,01:16:06,00:01:50,00:33:47,8,02:16:47
Mark,Roberts,CAN,0,00:20:12,00:03:05,01:17:12,00:01:49,00:34:56,9,02:17:13
Herb,Thompson,USA,0,00:24:28,00:02:54,01:14:06,00:01:48,00:34:25,10,02:17:39
Paul,Gittings,GBR,0,00:24:02,00:03:24,01:15:28,00:02:11,00:33:24,11,02:18:27
Steve,Kaye,GBR,0,00:24:25,00:03:08,01:13:30,00:02:01,00:35:27,12,02:18:31
Stefano,Diana,ITA,0,00:22:52,00:03:07,01:15:28,00:02:16,00:36:45,13,02:20:28
Herve,Osmont,MON,0,00:24:47,00:04:09,01:11:50,00:02:27,00:37:29,14,02:20:40
Nathan,Nevid,USA,0,00:20:38,00:03:41,01:20:11,00:02:09,00:34:51,15,02:21:29
Neal,Mclaughlin,USA,0,00:25:24,00:03:29,01:14:17,00:02:12,00:36:08,16,02:21:29
David,Warner,GBR,0,00:25:52,00:03:06,01:16:20,00:01:58,00:34:16,17,02:21:31
