ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Michael,Dunne,GBR,567,00:15:13,00:02:12,00:35:51,00:01:26,00:20:19,1,01:15:01
Patrick,Mccreary,USA,576,00:15:44,00:02:43,00:42:34,00:02:01,00:21:42,2,01:24:46
Roland,Bairstow,NZL,570,00:18:14,00:02:58,00:41:57,00:02:15,00:21:51,3,01:27:15
Don,Utsinger,USA,579,00:18:05,00:02:33,00:41:38,00:02:01,00:23:22,4,01:27:38
Michael,Goddard,GBR,573,00:21:38,00:02:28,00:40:07,00:02:19,00:22:05,5,01:28:35
Anatoly,Shakhmatov,RUS,572,00:13:52,00:02:31,00:45:38,00:02:35,00:24:42,6,01:29:15
Brian,Payne,NZL,571,00:19:34,00:03:08,00:43:08,00:02:29,00:22:29,7,01:30:45
Wolfgang,Fleischmann,GER,569,00:18:15,00:03:55,00:42:16,00:01:48,00:25:27,8,01:31:42
Deomar,Pereira,BRA,580,00:16:19,00:03:25,00:49:23,00:02:28,00:23:27,9,01:35:00
Greg,Istre,USA,574,00:17:39,00:03:41,00:44:50,00:02:47,00:27:42,10,01:36:40
Douglas,Kopp,USA,575,00:21:40,00:03:47,00:50:36,00:02:19,00:32:32,11,01:50:53
Jinwen,Wang,CHN,565,00:26:48,00:04:22,00:52:08,00:02:21,00:26:15,12,01:51:54
Zhike,Sun,CHN,563,00:26:08,00:06:09,00:51:23,00:02:33,00:27:56,13,01:54:08
Bill,Ritchie,USA,577,00:20:33,00:03:09,00:42:05,00:02:36,00:00:00,DNF,00:00:00
Jiansheng,Gong,CHN,560,00:20:55,00:05:09,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ted,Hamilton,GBR,568,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Rucheng,Liu,CHN,561,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Zhonghan,Quan,CHN,562,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Darrell,Simpkins,USA,578,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Enju,Zhang,CHN,566,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
