ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Lauren,Binder,USA,0,00:26:43,00:02:53,01:08:20,00:01:20,00:48:59,1,02:28:13
Sue,Gebbie,NZL,0,00:27:18,00:02:26,01:11:37,00:01:17,00:50:49,2,02:33:26
Sarah,Barrett,GBR,0,00:28:11,00:02:36,01:13:55,00:01:48,00:49:54,3,02:36:24
Barbara,Leverett,GBR,0,00:31:04,00:02:26,01:10:23,00:01:22,00:51:42,4,02:36:55
Nancy,Avitabile,USA,0,00:30:40,00:02:05,01:11:18,00:01:39,00:51:57,5,02:37:37
Jenny,Tanner,AUS,0,00:26:48,00:02:46,01:12:17,00:01:42,00:54:28,6,02:38:00
Jane,Leslie,GBR,0,00:26:27,00:02:31,01:14:06,00:02:09,00:58:05,7,02:43:18
Catharine,Daly,CAN,0,00:29:05,00:02:55,01:17:57,00:02:06,00:52:15,8,02:44:16
Robyn,Morgan,AUS,0,00:32:08,00:03:08,01:16:56,00:01:34,00:52:24,9,02:46:09
Mary,Bachus,USA,0,00:31:22,00:02:59,01:12:10,00:02:01,01:00:02,10,02:48:35
Jan,Billinness,AUS,0,00:32:24,00:02:43,01:17:58,00:01:30,00:54:07,11,02:48:40
Barbara,Gruber,AUS,0,00:26:47,00:02:49,01:21:45,00:01:44,01:02:46,12,02:55:49
Sunny,Mckee,USA,0,00:29:07,00:02:47,01:18:22,00:01:53,01:03:45,13,02:55:54
Elaine,Scott,GBR,0,00:32:27,00:03:31,01:17:07,00:02:15,01:03:46,14,02:59:03
Pam,Brass,AUS,0,00:37:01,00:02:34,01:18:53,00:01:43,01:00:28,15,03:00:38
Susanne,Gould,AUS,0,00:32:04,00:03:42,01:17:40,00:01:49,01:07:07,16,03:02:21
Mary,Edwards,USA,0,00:32:56,00:03:13,01:22:57,00:02:15,01:03:13,17,03:04:33
Barbara,Kostner,USA,0,00:36:06,00:04:03,01:14:18,00:02:11,01:08:49,18,03:05:27
Carpl,Travis,USA,0,00:32:24,00:04:09,01:21:51,00:03:10,01:05:18,19,03:06:51
Carolyn,Corlass,AUS,0,00:31:59,00:02:59,01:23:27,00:01:58,01:08:48,20,03:09:09
Claire,Vendramini,CAN,0,00:35:59,00:03:39,01:19:38,00:02:53,01:07:26,21,03:09:33
Carol ,Mcginn,CAN,0,00:32:30,00:04:16,01:24:09,00:03:00,01:12:56,22,03:16:50
Susan,Roberts,USA,0,00:36:46,00:03:47,01:24:29,00:02:45,01:10:57,23,03:18:45
Carol,Bennett,AUS,0,00:32:41,00:03:26,01:32:13,00:03:18,01:22:34,24,03:34:11
Rosalind,Jarrett,USA,0,00:46:19,00:04:17,01:32:44,00:01:57,01:13:44,25,03:38:59
Sharyn,Holmes,AUS,0,00:34:23,00:04:24,01:29:54,00:03:20,01:27:00,26,03:38:59
Anne,Besser,AUS,0,00:38:07,00:03:15,01:39:03,00:02:47,01:35:50,27,03:59:00
Kathy,Felix,USA,0,00:30:11,00:02:31,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Chary,Griffin,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Jill,Harris,AUS,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Tiare,Lund,NZL,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
