ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Kelly,Molaski,USA,0,00:22:08,00:00:00,01:07:46,00:00:00,00:40:50,1,02:10:44
Sheri,Fraser,CAN,0,00:22:19,00:00:00,01:07:14,00:00:00,00:42:34,2,02:12:07
Karen,Chequer-Pfeiffer,USA,0,00:23:11,00:00:00,01:09:23,00:00:00,00:43:31,3,02:16:05
Edie,Fisher,CAN,0,00:23:20,00:00:00,01:09:27,00:00:00,00:45:10,4,02:17:57
Donna,Smyers,USA,0,00:25:04,00:00:00,01:09:30,00:00:00,00:44:16,5,02:18:51
Beverly,Enslow,USA,0,00:24:30,00:00:00,01:10:43,00:00:00,00:43:50,6,02:19:04
Ellen,Hart,USA,0,00:28:40,00:00:00,01:12:06,00:00:00,00:38:57,7,02:19:42
Bridget,Dawson,USA,0,00:27:42,00:00:00,01:12:57,00:00:00,00:40:39,8,02:21:18
Debi,Bernardes,USA,0,00:24:21,00:00:00,01:13:48,00:00:00,00:43:13,9,02:21:22
Kim,Shaw,GBR,0,00:25:12,00:00:00,01:12:19,00:00:00,00:45:27,10,02:22:59
Beverley,Childs,GBR,0,00:25:23,00:00:00,01:13:25,00:00:00,00:44:29,11,02:23:18
Barbara,Kutschbach,AUT,0,00:22:36,00:00:00,01:14:00,00:00:00,00:46:50,12,02:23:26
Sylvia,Gonzalez Pinto,CRC,0,00:25:51,00:00:00,01:14:21,00:00:00,00:43:51,13,02:24:03
Susan,Griffin-Kaklikian,USA,0,00:22:26,00:00:00,01:17:02,00:00:00,00:45:10,14,02:24:39
Marion,Donaldson,CAN,0,00:28:57,00:00:00,01:11:03,00:00:00,00:44:42,15,02:24:42
Margaret,Ritchie,CAN,0,00:27:08,00:00:00,01:16:10,00:00:00,00:42:20,16,02:25:38
Linda,Blundell,USA,0,00:28:34,00:00:00,01:13:25,00:00:00,00:46:51,17,02:28:51
Sarah,Greaves,GBR,0,00:27:17,00:00:00,01:15:51,00:00:00,00:46:17,18,02:29:26
Laurelee,Welder,CAN,0,00:30:14,00:00:00,01:15:49,00:00:00,00:43:37,19,02:29:40
Deborah,Lukas,CAN,0,00:25:29,00:00:00,01:19:12,00:00:00,00:46:24,20,02:31:05
Julie,King,AUS,0,00:24:56,00:00:00,01:16:35,00:00:00,00:50:02,21,02:31:33
Joan,Lennon,GBR,0,00:25:20,00:00:00,01:22:40,00:00:00,00:44:14,22,02:32:14
Sue,Bennett,CAN,0,00:29:12,00:00:00,01:17:01,00:00:00,00:47:04,23,02:33:17
Darcel,Moro,CAN,0,00:33:21,00:00:00,01:12:29,00:00:00,00:47:39,24,02:33:30
Kathryn ,Samuelson,USA,0,00:31:57,00:00:00,01:17:41,00:00:00,00:44:13,25,02:33:51
Christine,Buckley,GBR,0,00:29:18,00:00:00,01:18:27,00:00:00,00:46:09,26,02:33:54
Julie,Fields,USA,0,00:28:51,00:00:00,01:18:00,00:00:00,00:49:38,27,02:36:29
Jill,Kirker,CAN,0,00:31:25,00:00:00,01:15:22,00:00:00,00:50:10,28,02:36:59
Debbie,Gallo,USA,0,00:28:53,00:00:00,01:19:41,00:00:00,00:49:14,29,02:37:49
Ruth,Miller,GBR,0,00:33:28,00:00:00,01:18:17,00:00:00,00:46:34,30,02:38:20
Carol,Smallm,GBR,0,00:27:39,00:00:00,01:18:26,00:00:00,00:52:17,31,02:38:22
Sandy,Laurence,USA,0,00:27:00,00:00:00,01:17:26,00:00:00,00:54:44,32,02:39:10
Barbara,Cole,GBR,0,00:30:07,00:00:00,01:17:58,00:00:00,00:51:35,33,02:39:40
Terry,Latham,USA,0,00:24:13,00:00:00,01:21:31,00:00:00,00:54:04,34,02:39:47
Anna,Brindal,AUS,0,00:28:25,00:00:00,01:20:48,00:00:00,00:51:47,35,02:41:01
Sue,Flemming,CAN,0,00:29:22,00:00:00,01:21:29,00:00:00,00:50:29,36,02:41:20
Karen,Gamble,CAN,0,00:29:33,00:00:00,01:22:10,00:00:00,00:49:40,37,02:41:24
Pam,Missenden,GBR,0,00:27:59,00:00:00,01:19:25,00:00:00,00:56:28,38,02:43:52
Jane,Givney,AUS,0,00:31:04,00:00:00,01:24:03,00:00:00,00:49:10,39,02:44:18
Renette,Clementson,AUS,0,00:28:26,00:00:00,01:21:31,00:00:00,00:54:25,40,02:44:22
Jane,Williams,GBR,0,00:24:53,00:00:00,01:25:55,00:00:00,00:53:51,41,02:44:39
Julie,Cook,USA,0,00:35:50,00:00:00,01:20:30,00:00:00,00:48:51,42,02:45:11
Joanne,Montgomery,CAN,0,00:31:32,00:00:00,01:21:56,00:00:00,00:52:10,43,02:45:39
Laurie,Samuelson,USA,0,00:31:10,00:00:00,01:26:18,00:00:00,00:48:56,44,02:46:25
Petra,Groeschel,CAN,0,00:32:27,00:00:00,01:20:07,00:00:00,00:54:00,45,02:46:34
Barbara,Mcphee,CAN,0,00:30:10,00:00:00,01:25:32,00:00:00,00:51:08,46,02:46:51
Katharine,Mcclosky,CAN,0,00:33:26,00:00:00,01:25:50,00:00:00,00:48:31,47,02:47:48
Corinne,Price,GBR,0,00:25:14,00:00:00,01:22:50,00:00:00,01:01:07,48,02:49:10
Frances,Greenall,GBR,0,00:28:45,00:00:00,01:24:20,00:00:00,00:57:25,49,02:50:30
Sue,Bowden,AUS,0,00:31:41,00:00:00,01:26:26,00:00:00,00:53:29,50,02:51:36
Hendra,Bezuidenhout,RSA,0,00:31:29,00:00:00,01:27:42,00:00:00,00:53:30,51,02:52:42
Linda,Arthan,GBR,0,00:30:55,00:00:00,01:26:30,00:00:00,00:55:46,52,02:53:12
Helen,Scissons,CAN,0,00:40:07,00:00:00,01:26:02,00:00:00,00:48:07,53,02:54:18
Susan,Airheart,USA,0,00:31:42,00:00:00,01:36:34,00:00:00,00:46:47,54,02:55:03
Heather,Clarke,GBR,0,00:43:12,00:00:00,01:24:02,00:00:00,00:49:19,55,02:56:33
Maryanne,Davis,AUS,0,00:27:55,00:00:00,01:27:49,00:00:00,01:01:31,56,02:57:15
Carolyn,Gebbie,CAN,0,00:29:24,00:00:00,01:31:52,00:00:00,00:59:17,57,03:00:33
Karen,Buttram,USA,0,00:29:39,00:00:00,01:30:01,00:00:00,01:01:21,58,03:01:01
Claudia,Shand,GBR,0,00:34:56,00:00:00,01:26:39,00:00:00,01:01:44,59,03:03:19
Elaine,Handley,AUS,0,00:33:54,00:00:00,01:37:35,00:00:00,00:55:18,60,03:06:47
Teresa,Polson,CAN,0,00:34:08,00:00:00,01:35:04,00:00:00,00:59:11,61,03:08:24
Coral,Goss,AUS,0,00:31:57,00:00:00,01:32:56,00:00:00,01:04:08,62,03:09:02
Heather,Crisp,CAN,0,00:38:00,00:00:00,01:35:22,00:00:00,00:57:29,63,03:10:50
Ana Isabel,Certucha,MEX,0,00:41:51,00:00:00,01:36:48,00:00:00,00:56:52,64,03:15:31
Christine,Arnold,AUS,0,00:43:58,00:00:00,01:38:59,00:00:00,01:03:42,65,03:26:40
Patty,Totaro,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,01:05:11,66,07:18:36
Liz,Clegg,GBR,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lynette,Fischer,RSA,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sharisse,Kyle,CAN,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jenny,Opperman,RSA,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kim,Cole,USA,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
