ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Marijke,Zeekant,NED,0,00:23:37,00:04:07,01:10:56,00:02:56,00:45:13,1,02:26:51
Donna,Smyers,USA,0,00:28:27,00:04:33,01:09:11,00:03:01,00:44:00,2,02:29:18
Christiane,Hofmann,SUI,0,00:23:13,00:04:39,01:11:43,00:03:13,00:46:37,3,02:29:28
Nancy,Smith,USA,0,00:26:51,00:07:02,01:11:44,00:03:17,00:41:23,4,02:30:20
Beverley,Childs,GBR,0,00:28:30,00:04:33,01:10:51,00:02:49,00:44:01,5,02:30:48
Bridget,Dawson,USA,0,00:27:41,00:05:57,01:13:11,00:02:59,00:41:08,6,02:30:57
Elizabeth,Bulm,USA,0,00:25:02,00:06:21,01:11:26,00:03:20,00:45:00,7,02:31:14
Margit,Bartsch,GER,0,00:28:30,00:04:29,01:13:06,00:02:53,00:45:21,8,02:34:22
Hilly,Brönnimann,SUI,0,00:31:29,00:05:37,01:09:34,00:03:22,00:45:06,9,02:35:12
Gabriele,Celette,GER,0,00:27:28,00:05:32,01:18:04,00:03:09,00:41:57,10,02:36:12
Ute,Zenker-Kiehnlein,GER,0,00:27:40,00:05:16,01:14:47,00:03:26,00:46:08,11,02:37:19
Deborah,Cipriano,USA,0,00:23:48,00:04:48,01:14:03,00:03:33,00:52:37,12,02:38:52
Linda,Worrall,GBR,0,00:29:18,00:05:12,01:16:31,00:02:51,00:45:40,13,02:39:35
Jane,Priddis,GBR,0,00:29:38,00:04:35,01:15:08,00:02:52,00:47:43,14,02:39:58
Christine,Buckley,GBR,0,00:29:26,00:05:03,01:15:58,00:03:20,00:46:27,15,02:40:18
Ulla,Floer,GER,0,00:29:30,00:05:29,01:11:59,00:03:47,00:50:35,16,02:41:23
Gabi,Weiler,GER,0,00:31:25,00:05:53,01:15:36,00:03:32,00:44:58,17,02:41:27
Berenike,Gensior,GER,0,00:33:07,00:05:46,01:14:43,00:03:25,00:45:17,18,02:42:22
Anne-Marie,Bathmaker,GBR,0,00:30:14,00:04:56,01:14:36,00:03:18,00:49:57,19,02:43:05
Joan,Perry,USA,0,00:32:52,00:06:21,01:14:20,00:03:15,00:46:30,20,02:43:22
Beverly,Watson,CAN,0,00:29:34,00:04:48,01:14:56,00:03:28,00:51:02,21,02:43:50
Claudia,Binner,GER,0,00:31:51,00:06:21,01:14:38,00:03:36,00:47:30,22,02:44:00
Penny,Edwards,GBR,0,00:35:20,00:05:11,01:17:52,00:03:09,00:42:27,23,02:44:01
Janice,Avery,AUS,0,00:29:03,00:05:16,01:18:10,00:03:28,00:48:09,24,02:44:08
Joan,Lennon,GBR,0,00:29:32,00:04:33,01:22:22,00:03:30,00:45:32,25,02:45:32
Sharisse,Kyle,CAN,0,00:32:27,00:05:19,01:18:03,00:03:37,00:46:09,26,02:45:38
Jeanne,Lappin,USA,0,00:25:51,00:05:48,01:16:52,00:03:39,00:54:21,27,02:46:33
Julie,Cook,USA,0,00:32:04,00:07:47,01:17:40,00:03:30,00:46:15,28,02:47:18
Barbara,Moll,GER,0,00:27:19,00:05:12,01:15:17,00:03:51,00:56:31,29,02:48:13
Margaret,Robinson,USA,0,00:30:01,00:06:10,01:17:40,00:03:20,00:51:07,30,02:48:24
Sarah,Greaves,GBR,0,00:31:08,00:04:21,01:18:46,00:03:27,00:50:55,31,02:48:38
Corinne,Price,GBR,0,00:26:58,00:05:12,01:20:45,00:03:14,00:52:46,32,02:48:58
Laurie,Degrace,CAN,0,00:30:39,00:05:51,01:17:19,00:03:27,00:51:44,33,02:49:04
Terry,Latham,USA,0,00:26:00,00:05:58,01:19:00,00:03:44,00:54:22,34,02:49:05
Barbara,Cole,GBR,0,00:31:20,00:05:37,01:21:19,00:03:18,00:48:57,35,02:50:33
Karen,Wigmore,GBR,0,00:34:27,00:06:00,01:16:04,00:03:28,00:50:36,36,02:50:37
Claudia,Burkhardt,GER,0,00:32:02,00:05:54,01:17:50,00:03:30,00:52:48,37,02:52:05
Liz,Dunlop,GBR,0,00:31:17,00:04:54,01:19:56,00:03:32,00:52:35,38,02:52:16
Lena,Malmberg,SWE,0,00:30:10,00:07:08,01:18:38,00:03:54,00:54:23,39,02:54:15
Helene,Browne,NZL,0,00:33:51,00:04:46,01:20:58,00:03:27,00:52:22,40,02:55:25
Elaine,Wilson,GBR,0,00:31:12,00:05:54,01:21:52,00:03:38,00:53:04,41,02:55:43
Karen,Watson,NZL,0,00:32:02,00:05:24,01:20:41,00:03:22,00:54:12,42,02:55:43
Christine,Glew,GBR,0,00:35:49,00:05:50,01:19:04,00:03:55,00:53:30,43,02:58:10
Lisa,Davis Lewis,USA,0,00:36:41,00:05:52,01:20:03,00:03:45,00:52:30,44,02:58:51
Linda,Arthan,GBR,0,00:33:54,00:05:16,01:20:43,00:03:19,00:55:42,45,02:58:56
Anne,Cunningham,AUS,0,00:41:17,00:06:34,01:24:08,00:03:30,00:45:28,46,03:01:02
Christina,Neidhold,GER,0,00:40:16,00:05:20,01:24:36,00:03:10,00:50:18,47,03:03:45
Frances,Greenall,GBR,0,00:31:23,00:08:20,01:22:10,00:04:02,00:58:56,48,03:04:52
